system:index,bare-coverfraction,crops-coverfraction,grass-coverfraction,grid_id,heterogeneity,shrub-coverfraction,tree-coverfraction,urban-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,.geo
000000000000000000b2,0.05726840596515568,0.15918418185235073,82.02346223869974,47,275.6034082979809,3.2592922017069235,1.2622924743448922,11.597437956037211,1.038375755362482,38.74160822519583,"{""type"":""Polygon"",""coordinates"":[[[-80.53115990301833,26.11023053746782],[-80.46865446944945,26.109973037614893],[-80.40614900515523,26.109715489134825],[-80.34364357420444,26.109457965312885],[-80.28113806945788,26.109200527774913],[-80.27974682963404,26.334920225832267],[-80.34237386957564,26.335181010402245],[-80.40500083125094,26.33544193107645],[-80.46762773512712,26.335702742397757],[-80.53025468508456,26.335963650236515],[-80.53115990301833,26.11023053746782]]]}"
000000000000000000b3,0.38618772111769406,1.3076709543522582,12.134539868433817,48,4239.066459738427,2.5660305901398632,2.856320839036347,78.17809173766508,2.0876642478917415,1.6042394001689297,"{""type"":""Polygon"",""coordinates"":[[[-80.28113806945788,26.109200527774913],[-80.21863485024079,26.10883488362778],[-80.15613168239726,26.108469234078004],[-80.09362845468252,26.108103550947643],[-80.03112522484363,26.107737906669424],[-80.02925687714969,26.333444224821136],[-80.09187933407846,26.333813200278996],[-80.15450188014042,26.334182183050967],[-80.21712437051816,26.334551184050014],[-80.27974682963404,26.334920225832267],[-80.28113806945788,26.109200527774913]]]}"
000000000000000000b4,0.4035931305506992,0.3029426276336068,26.548759586586613,49,1702.206260817541,7.596673043297631,33.798662205910404,15.184081938265006,15.23860646088331,3.3912366047469904,"{""type"":""Polygon"",""coordinates"":[[[-82.28629773517603,26.556657935300727],[-82.28379177899816,26.33098277318884],[-82.22117590579808,26.33148891084735],[-82.15856012598336,26.331994984111198],[-82.09594429617897,26.332501145816043],[-82.03332852029067,26.333007204186448],[-82.03534402868836,26.55870460156273],[-82.09808240629705,26.558192927828546],[-82.16082085990875,26.55768129353937],[-82.22355928342904,26.55716962211009],[-82.28629773517603,26.556657935300727]]]}"
000000000000000000b5,0.530980686301191,0.8010505377700186,27.182977880736935,50,5068.464844979891,5.235927927090733,16.521442763613507,40.30653057025078,8.628655475386042,2.5643692237570237,"{""type"":""Polygon"",""coordinates"":[[[-82.03534402868836,26.55870460156273],[-82.03332852029067,26.333007204186448],[-81.9707070754348,26.333404119911812],[-81.90808571179464,26.333800915484805],[-81.84546436234129,26.334197836903165],[-81.7828429582049,26.33459468250595],[-81.78436799094494,26.560305450299882],[-81.84711197022077,26.559905271288653],[-81.90985600873523,26.559505074649163],[-81.9726000065346,26.559104873680273],[-82.03534402868836,26.55870460156273]]]}"
000000000000000000b6,0.8875838189172509,3.2685706827374665,47.447255106945576,51,1591.9741983551928,9.85141132043264,29.263744231664592,4.966332813341233,3.3666028912898525,3.4773464590546954,"{""type"":""Polygon"",""coordinates"":[[[-81.78436799094494,26.560305450299882],[-81.7828429582049,26.33459468250595],[-81.7202170863098,26.33488225818199],[-81.6575912599035,26.33516992528596],[-81.5949654053414,26.33545748174041],[-81.53233953089176,26.335745087705998],[-81.53337854741675,26.561464825236545],[-81.59612592950191,26.561174943548167],[-81.658873248874,26.560885160765356],[-81.72162057885252,26.560595321923227],[-81.78436799094494,26.560305450299882]]]}"
000000000000000000b7,0.2634785301345511,7.46099024885636,42.69998848598922,52,1909.7032598276674,14.353399190128947,30.984304552175598,2.121274848851156,1.1131613928627566,2.155987238585679,"{""type"":""Polygon"",""coordinates"":[[[-81.53337854741675,26.561464825236545],[-81.53233953089176,26.335745087705998],[-81.46971037559251,26.335922407954317],[-81.4070812070006,26.336099583279385],[-81.34445202889684,26.336276862759902],[-81.28182284356747,26.336454137713012],[-81.28237132390662,26.562182736203216],[-81.34512309561461,26.56200321250882],[-81.40787490724274,26.561823737195066],[-81.47062675438478,26.561644329600608],[-81.53337854741675,26.561464825236545]]]}"
000000000000000000b8,0.1962607909160701,10.423931904405904,48.351721197583565,53,1805.6115035013283,14.190749921804375,25.70134201553002,0.0979125144038358,0.008639948499130523,0.743219099243017,"{""type"":""Polygon"",""coordinates"":[[[-81.28237132390662,26.562182736203216],[-81.28182284356747,26.336454137713012],[-81.21919138212547,26.336523234198015],[-81.15655999404056,26.336592315555485],[-81.09392859319124,26.33666144626442],[-81.03129717598473,26.336730606335692],[-81.03135953210707,26.56245919586596],[-81.09411248110793,26.56239009582799],[-81.15686538651453,26.562320984805595],[-81.21961833410147,26.56225188810336],[-81.28237132390662,26.562182736203216]]]}"
000000000000000000b9,0.18585600488061668,23.843831898679447,54.0303014326456,54,1033.5729135094555,10.184866826529435,10.42200256521061,0.16186968516700095,0.10838407109028998,6.9280542215351595,"{""type"":""Polygon"",""coordinates"":[[[-81.03135953210707,26.56245919586596],[-81.03129717598473,26.336730606335692],[-80.96866683368543,26.33668938126327],[-80.90603654960505,26.336648088988543],[-80.84340623151985,26.33660688237789],[-80.780775954566,26.336565567638374],[-80.78034789112712,26.56229420315833],[-80.84310080684568,26.562335435240826],[-80.90585374236332,26.562376695803277],[-80.9686066206689,26.562417910978024],[-81.03135953210707,26.56245919586596]]]}"
000000000000000000ba,0.2433200708961514,33.15711485672205,51.90450103962835,55,690.326637962501,5.385908684025489,6.6115498979197005,0.4386817005663599,1.2118284498887273,15.161465074170176,"{""type"":""Polygon"",""coordinates"":[[[-80.780775954566,26.336565567638374],[-80.71814562352142,26.33641513736248],[-80.65551531080297,26.33626458432433],[-80.5928850029476,26.336114155218503],[-80.53025468508456,26.335963650236515],[-80.52934055413027,26.561687749189336],[-80.59209238769952,26.56183940360852],[-80.65484419918367,26.561991030440087],[-80.71759600161064,26.562142561955397],[-80.78034789112712,26.56229420315833],[-80.780775954566,26.336565567638374]]]}"
000000000000000000bb,0.1415381844922871,11.01981852703332,76.23509477102851,56,491.34222422803794,6.5874561407911925,4.363916608522358,0.1000658201860282,0.745461920920403,15.49440497045933,"{""type"":""Polygon"",""coordinates"":[[[-80.53025468508456,26.335963650236515],[-80.46762773512712,26.335702742397757],[-80.40500083125094,26.33544193107645],[-80.34237386957564,26.335181010402245],[-80.27974682963404,26.334920225832267],[-80.27834221464265,26.560635433379154],[-80.34109182321328,26.560898477508687],[-80.4038414321869,26.561161621151026],[-80.46659097514627,26.561424702509978],[-80.52934055413027,26.561687749189336],[-80.53025468508456,26.335963650236515]]]}"
000000000000000000bc,0.5403977183772998,2.4063302233511026,34.547764951970535,57,2779.798757241921,6.101877355988478,6.685041917203606,47.64659726099472,1.3428750047361049,4.8067433546201865,"{""type"":""Polygon"",""coordinates"":[[[-80.27974682963404,26.334920225832267],[-80.21712437051816,26.334551184050014],[-80.15450188014042,26.334182183050967],[-80.09187933407846,26.333813200278996],[-80.02925687714969,26.333444224821136],[-80.02736179155455,26.559146102952067],[-80.09010690906105,26.559518388113368],[-80.1528520314758,26.559890721361036],[-80.21559709745463,26.560263119670367],[-80.27834221464265,26.560635433379154],[-80.27974682963404,26.334920225832267]]]}"
000000000000000000bd,0.5276546430234748,1.4534738503312017,37.338200932846675,58,3621.6933161734582,8.830829822221208,28.348158285318153,9.810206137961238,12.710107553250078,3.2613780303427364,"{""type"":""Polygon"",""coordinates"":[[[-82.28883052850294,26.782324083349323],[-82.28629773517603,26.556657935300727],[-82.22355928342904,26.55716962211009],[-82.16082085990875,26.55768129353937],[-82.09808240629705,26.558192927828546],[-82.03534402868836,26.55870460156273],[-82.03738625308858,26.784388644587356],[-82.10024736763775,26.78387251555531],[-82.16310841337224,26.783356379156636],[-82.22596944829053,26.782840257586262],[-82.28883052850294,26.782324083349323]]]}"
000000000000000000be,0.4310652746306359,2.434190061389816,38.779540512477006,59,2126.862162095145,6.900486836129858,9.954494956676154,38.90613269654363,1.8391887790036872,1.347357898002735,"{""type"":""Polygon"",""coordinates"":[[[-82.03738625308858,26.784388644587356],[-82.03534402868836,26.55870460156273],[-81.9726000065346,26.559104873680273],[-81.90985600873523,26.559505074649163],[-81.84711197022077,26.559905271288653],[-81.78436799094494,26.560305450299882],[-81.78591526859829,26.78600730190984],[-81.84878304882524,26.785602690389126],[-81.91165074961648,26.78519801273346],[-81.97451851891537,26.78479329665136],[-82.03738625308858,26.784388644587356]]]}"
000000000000000000bf,0.5995281956290787,4.779753198437057,48.58493514023301,60,1446.077324518015,12.571056787827326,19.04622383945471,12.515323131716794,0.8879296767396478,1.0602069814999209,"{""type"":""Polygon"",""coordinates"":[[[-81.78591526859829,26.78600730190984],[-81.78436799094494,26.560305450299882],[-81.72162057885252,26.560595321923227],[-81.658873248874,26.560885160765356],[-81.59612592950191,26.561174943548167],[-81.53337854741675,26.561464825236545],[-81.53442642343947,26.787180072886766],[-81.59729864787997,26.78688686022354],[-81.66017084424075,26.78659370618265],[-81.72304308366176,26.786300456024655],[-81.78591526859829,26.78600730190984]]]}"
000000000000000000c0,0.3970173106038979,11.767607228929265,51.3530819827039,61,1536.0086755216573,15.164572147803662,17.91460053972892,1.987385200936401,0.3178110547176715,2.514522861931166,"{""type"":""Polygon"",""coordinates"":[[[-81.53442642343947,26.787180072886766],[-81.53337854741675,26.561464825236545],[-81.47062675438478,26.561644329600608],[-81.40787490724274,26.561823737195066],[-81.34512309561461,26.56200321250882],[-81.28237132390662,26.562182736203216],[-81.28292870359526,26.787906865084686],[-81.34580313633263,26.787725184359893],[-81.40867757168732,26.787543508881928],[-81.47155200333339,26.78736176891098],[-81.53442642343947,26.787180072886766]]]}"
000000000000000000c1,0.3048828273898135,20.290561782877173,48.17401694192625,62,1095.3668787967579,13.523573032840712,15.922682736220533,0.6325485642719937,0.05464039426794299,0.8106687514921681,"{""type"":""Polygon"",""coordinates"":[[[-81.28292870359526,26.787906865084686],[-81.28237132390662,26.562182736203216],[-81.21961833410147,26.56225188810336],[-81.15686538651453,26.562320984805595],[-81.09411248110793,26.56239009582799],[-81.03135953210707,26.56245919586596],[-81.03142197244496,26.78818778123072],[-81.09429864192421,26.788117540468892],[-81.15717532079165,26.788047338722855],[-81.22005200864238,26.78797710696841],[-81.28292870359526,26.787906865084686]]]}"
000000000000000000c2,0.14215169906073366,39.76801505185847,29.880475667344182,63,579.6962865919846,6.5213472618250865,8.391642653919293,1.87113666195041,12.364353001977806,2.253233523144649,"{""type"":""Polygon"",""coordinates"":[[[-81.03142197244496,26.78818778123072],[-81.03135953210707,26.56245919586596],[-80.9686066206689,26.562417910978024],[-80.90585374236332,26.562376695803277],[-80.84310080684568,26.562335435240826],[-80.78034789112712,26.56229420315833],[-80.77991534525265,26.78801835477868],[-80.84279200239658,26.788060736733424],[-80.90566865593361,26.78810310280633],[-80.9685453112899,26.788145473824223],[-81.03142197244496,26.78818778123072]]]}"
000000000000000000c3,0.32386186100266984,47.80185827959348,23.41378547684578,64,639.6106289510982,5.491645365187049,13.201222435132463,2.7684497793304783,5.8000976919109855,6.943278143991738,"{""type"":""Polygon"",""coordinates"":[[[-80.78034789112712,26.56229420315833],[-80.71759600161064,26.562142561955397],[-80.65484419918367,26.561991030440087],[-80.59209238769952,26.56183940360852],[-80.52934055413027,26.561687749189336],[-80.52841310065855,26.78740303787961],[-80.59128866548022,26.787556884172066],[-80.65416419247734,26.787710658372127],[-80.71703977739921,26.787864565762884],[-80.77991534525265,26.78801835477868],[-80.78034789112712,26.56229420315833]]]}"
000000000000000000c4,0.5280054439081688,28.265472721477188,46.86558673232487,65,848.700054272448,7.6949764323200975,10.931672238578203,3.513174307966079,1.0985889510500042,9.953165824605257,"{""type"":""Polygon"",""coordinates"":[[[-80.52934055413027,26.561687749189336],[-80.46659097514627,26.561424702509978],[-80.4038414321869,26.561161621151026],[-80.34109182321328,26.560898477508687],[-80.27834221464265,26.560635433379154],[-80.27691980133311,26.786341781083763],[-80.33979310034694,26.786607078959072],[-80.4026664765383,26.786872348086845],[-80.46553977658297,26.787137688138237],[-80.52841310065855,26.78740303787961],[-80.52934055413027,26.561687749189336]]]}"
000000000000000000c5,0.6343992691334732,2.1753030905346233,29.09578240207109,66,1757.8189949662192,6.09178281225133,7.694378134199488,50.075479148396575,3.4759621755264876,5.2560972686393885,"{""type"":""Polygon"",""coordinates"":[[[-80.27834221464265,26.560635433379154],[-80.21559709745463,26.560263119670367],[-80.1528520314758,26.559890721361036],[-80.09010690906105,26.559518388113368],[-80.02736179155455,26.559146102952067],[-80.02544431650557,26.78483904968074],[-80.08831322386054,26.78521473196725],[-80.15118205007711,26.785590411194732],[-80.21405090237914,26.785966027353346],[-80.27691980133311,26.786341781083763],[-80.27834221464265,26.560635433379154]]]}"
000000000000000000c6,0.7935132752958123,1.0279374062195044,30.795938889219222,67,2947.214119126658,8.307279989646986,19.678664740632446,31.84142046189844,6.701532316452557,1.3504898445998157,"{""type"":""Polygon"",""coordinates"":[[[-82.54330692253869,27.00545308490226],[-82.54024358487771,26.779813620756446],[-82.47739028117323,26.780441271104632],[-82.41453707829473,26.781068840139802],[-82.3516837616804,26.78169647668078],[-82.28883052850294,26.782324083349323],[-82.29139454698361,27.007985856109677],[-82.35437262091018,27.007352601208847],[-82.41735070353602,27.006719449341883],[-82.48032884353135,27.00608624338094],[-82.54330692253869,27.00545308490226]]]}"
000000000000000000c7,0.37636267856281086,0.4520379428409957,34.79559833993843,68,4774.886998154009,7.667940945745529,22.75423111227393,27.938147637625786,5.207670845008676,1.7841168947518389,"{""type"":""Polygon"",""coordinates"":[[[-82.29139454698361,27.007985856109677],[-82.28883052850294,26.782324083349323],[-82.22596944829053,26.782840257586262],[-82.16310841337224,26.783356379156636],[-82.10024736763775,26.78387251555531],[-82.03738625308858,26.784388644587356],[-82.03944637813666,27.010072693935058],[-82.10243344598211,27.0095509482219],[-82.16542045988908,27.009029241628408],[-82.22840747560532,27.008507507205017],[-82.29139454698361,27.007985856109677]]]}"
000000000000000000c8,0.3163022066615623,3.1072584816018565,66.23846313272912,69,1353.7941613383432,10.03946334315312,12.565015262066416,4.900238818381406,1.8952719918264276,6.69119224119135,"{""type"":""Polygon"",""coordinates"":[[[-82.03944637813666,27.010072693935058],[-82.03738625308858,26.784388644587356],[-81.97451851891537,26.78479329665136],[-81.91165074961648,26.78519801273346],[-81.84878304882524,26.785602690389126],[-81.78591526859829,26.78600730190984],[-81.78748045134121,27.01170471740539],[-81.85047192810447,27.011296735469568],[-81.91346343621262,27.01088874113419],[-81.97645487154732,27.01048065864858],[-82.03944637813666,27.010072693935058]]]}"
000000000000000000c9,0.4752405914121851,6.93172299029224,56.98224389258286,70,1588.2132932455188,12.739887379939592,21.049517875955924,0.31218182856375426,0.4954441834825985,1.5839539630677943,"{""type"":""Polygon"",""coordinates"":[[[-81.78748045134121,27.01170471740539],[-81.78591526859829,26.78600730190984],[-81.72304308366176,26.786300456024655],[-81.66017084424075,26.78659370618265],[-81.59729864787997,26.78688686022354],[-81.53442642343947,26.787180072886766],[-81.53549211603526,27.012890807574387],[-81.59848924769935,27.012594265853807],[-81.66148630166586,27.012297735885184],[-81.72448334709956,27.012001241605684],[-81.78748045134121,27.01170471740539]]]}"
000000000000000000ca,0.2371871656747361,6.344849861485412,53.32333664848022,71,1673.0634338036327,12.679678985000269,25.564548109895455,0.5440118717822408,0.26583537000492513,0.5547667527349952,"{""type"":""Polygon"",""coordinates"":[[[-81.53549211603526,27.012890807574387],[-81.53442642343947,26.787180072886766],[-81.47155200333339,26.78736176891098],[-81.40867757168732,26.787543508881928],[-81.34580313633263,26.787725184359893],[-81.28292870359526,26.787906865084686],[-81.28349053084244,27.013622116309733],[-81.34649089195956,27.01343928257948],[-81.40949129640272,27.013256500502074],[-81.47249173567053,27.013073611351732],[-81.53549211603526,27.012890807574387]]]}"
00000000000000000055,0.2990542081244107,4.67620071895995,32.377668883114765,122,1838.4181168424336,10.65449387616547,33.3642217970736,16.50193607167262,1.2153965229144172,0.5237113091559156,"{""type"":""Polygon"",""coordinates"":[[[-82.30467370032456,28.136178498538776],[-82.3019536910589,27.910556963481053],[-82.23845274294807,27.91109754917339],[-82.17495178376721,27.911638283548953],[-82.11145085173928,27.91217888252207],[-82.04794990032894,27.91271958994943],[-82.05013932168983,28.138363519281825],[-82.11377288186756,28.137817231604636],[-82.1774065050916,28.137270998838286],[-82.24104006948257,28.136724745444678],[-82.30467370032456,28.136178498538776]]]}"
00000000000000000056,0.2828356003385918,2.7682076278551433,24.616996170447987,123,1593.3920055950216,12.15638100748026,24.278764152180578,27.413413722760012,7.618064466739746,1.8519918627510648,"{""type"":""Polygon"",""coordinates"":[[[-82.05013932168983,28.138363519281825],[-82.04794990032894,27.91271958994943],[-81.98444222463563,27.91314430056653],[-81.92093458563386,27.913569013096026],[-81.85742701495249,27.913993798116078],[-81.79391937577648,27.914418538500883],[-81.79557815414242,28.140080243329436],[-81.85921846413557,28.139651081178766],[-81.92285871434618,28.13922181610086],[-81.98649903923584,28.138792653876976],[-82.05013932168983,28.138363519281825]]]}"
00000000000000000057,0.9947462958169584,4.606521558384502,28.671342447702113,124,1479.36409207339,15.087878830662525,16.752262669521752,20.715846295032552,12.231128785561314,1.5952533119984902,"{""type"":""Polygon"",""coordinates"":[[[-81.79557815414242,28.140080243329436],[-81.79391937577648,27.914418538500883],[-81.73040727084467,27.914726152824844],[-81.66689514426818,27.915033884130548],[-81.60338310460263,27.915341541064368],[-81.53987100799436,27.91564918303579],[-81.54099915351853,28.141319883981918],[-81.6046438627662,28.141009945859718],[-81.66828861666508,28.140700028368066],[-81.73193338953934,28.1403901507327],[-81.79557815414242,28.140080243329436]]]}"
00000000000000000058,0.3382559225587921,3.4973305385325117,35.595897152082884,125,1521.9902360594572,9.589509394490142,30.492497992844807,3.8356856031050253,15.8476303333148,2.249455738581332,"{""type"":""Polygon"",""coordinates"":[[[-81.54099915351853,28.141319883981918],[-81.53987100799436,27.91564918303579],[-81.47635552481918,27.91583983982456],[-81.41284010454959,27.91603047142303],[-81.34932468201082,27.91622105304402],[-81.28580927420411,27.91641174219455],[-81.28640677583418,28.142091248210487],[-81.35005486925077,28.14189844941657],[-81.41370292051376,28.14170560567633],[-81.4773510780924,28.141512747464933],[-81.54099915351853,28.141319883981918]]]}"
00000000000000000059,0.13931164962184503,7.291024838533067,52.21347458650814,126,1727.3919624269568,12.1461276957566,22.10827234691428,0.4889116885276509,4.660217715633074,0.7702427063380387,"{""type"":""Polygon"",""coordinates"":[[[-81.28640677583418,28.142091248210487],[-81.28580927420411,27.91641174219455],[-81.22229271977722,27.916484159476724],[-81.15877612345689,27.91655666543749],[-81.09525958169236,27.916629067826737],[-81.03174302117364,27.916701606608253],[-81.0318054612074,28.14238562527108],[-81.09545575913116,28.142312027100022],[-81.15910615661521,28.142238422353017],[-81.22275647229925,28.142164820752903],[-81.28640677583418,28.142091248210487]]]}"
0000000000000000005a,0.1328638418111001,6.293338704687814,43.93219417948477,127,2047.4217940097074,13.183700323598993,34.99431834938774,0.18976694219958196,0.3245088755985511,0.6474524657089833,"{""type"":""Polygon"",""coordinates"":[[[-81.0318054612074,28.14238562527108],[-81.03174302117364,27.916701606608253],[-80.96822535483352,27.91665808865772],[-80.90470768500509,27.91661460370706],[-80.84119001798734,27.916571130705115],[-80.77767235860605,27.916527648359757],[-80.77720860526023,28.1422072527484],[-80.84085789320098,28.142251845619082],[-80.90450706630243,28.14229644921283],[-80.96815628657275,28.14234100775014],[-81.0318054612074,28.14238562527108]]]}"
0000000000000000005b,0.5644710300388726,1.9900483743868365,37.99450500145158,128,3794.193296933043,9.920445813522948,16.235670737454875,29.351338307763633,3.087660949465166,2.755084212153545,"{""type"":""Polygon"",""coordinates"":[[[-80.77767235860605,27.916527648359757],[-80.71415581002306,27.916366040627977],[-80.65063927605591,27.9162044109776],[-80.58712275714197,27.916042737680325],[-80.52360616747787,27.915881081448457],[-80.52261182858096,28.14155621610011],[-80.58626102905271,28.141718969845947],[-80.64991021215619,28.141881682040694],[-80.71355946147104,28.142044469046255],[-80.77720860526023,28.1422072527484],[-80.77767235860605,27.916527648359757]]]}"
0000000000000000005c,0.8585550108494738,0.348645824961826,24.10626054809934,129,310.66346657289563,7.208068793699268,23.842996062042918,28.00231455436792,14.736124728763153,2.397797958691634,"{""type"":""Polygon"",""coordinates"":[[[-80.52360616747787,27.915881081448457],[-80.46009298378091,27.915603500268734],[-80.39657981286358,27.915325930428807],[-80.33306656440304,27.915048343451502],[-80.26955340157325,27.914770817021143],[-80.2680283472083,28.140432489693673],[-80.3316742257371,28.140713433800375],[-80.39532008175405,28.140994368106526],[-80.45896591999615,28.14127522708517],[-80.52261182858096,28.14155621610011],[-80.52360616747787,27.915881081448457]]]}"
0000000000000000005d,1.3147247316809518,0.01968959925874451,27.523666126167875,130,51.79616719462978,6.134738630221608,22.728978457262,0.0,41.214655238977706,7.3087792448459625,"{""type"":""Polygon"",""coordinates"":[[[-83.07241943802794,28.352311149265198],[-83.06806286154406,28.126783160860853],[-83.00445719561094,28.127683898370968],[-82.94085143582923,28.1285846427048],[-82.87724572615612,28.129485382218522],[-82.81363996247678,28.130386181182757],[-82.81746143820202,28.355949742508468],[-82.88120090584732,28.355040157062426],[-82.94494045084225,28.35413049018171],[-83.00867992840229,28.3532208423745],[-83.07241943802794,28.352311149265198]]]}"
